class_cat,seq_name,class_id,qp,msr,mAP,IDF1,IDP,IDR,Rcll,Prcn,GT,MT,PT,ML,FP,FN,IDs,FM,MOTA,MOTP,IDt,IDa,IDm,num_matches,num_detections,num_objects,num_predictions,idtp,idfp,idfn
ClassE,FourPeople,0,18,32,20.901630999350253,26.5,63.0,16.8,21.5,80.8,22,5,0,17,677,10358,16,25,16.3,0.283,0,10,0,2826,2842,13200,3519,2217.0,1302.0,10983.0
ClassE,FourPeople,41,18,32,79.8644652443907,71.9,59.8,90.2,92.0,61.0,4,4,0,0,1410,192,2,4,33.2,0.307,0,2,0,2206,2208,2400,3618,2164.0,1454.0,236.0
ClassE,FourPeople,56,18,32,42.520804488709096,37.9,26.9,64.3,88.2,36.8,2,2,0,0,449,35,2,2,-63.6,0.306,0,2,0,260,262,297,711,191.0,520.0,106.0
ClassE,FourPeople,58,18,32,100.0,100.0,100.0,100.0,100.0,100.0,1,1,0,0,0,0,0,0,100.0,0.342,0,0,0,600,600,600,600,600.0,0.0,0.0
ClassE,FourPeople,all,18,32,60.864613201588554,41.5,61.2,31.4,35.8,70.0,29,12,0,17,2536,10585,20,31,20.3,0.299,0,14,0,5892,5912,16497,8448,5172.0,3276.0,11325.0
ClassE,FourPeople,0,18,64,21.205107258844553,26.4,62.8,16.8,21.9,82.1,22,5,0,17,632,10309,14,32,17.0,0.289,0,13,0,2877,2891,13200,3523,2211.0,1312.0,10989.0
ClassE,FourPeople,41,18,64,79.9014829442726,72.3,60.3,90.2,92.0,61.5,4,4,0,0,1384,192,3,4,34.2,0.307,0,3,0,2205,2208,2400,3592,2166.0,1426.0,234.0
ClassE,FourPeople,56,18,64,43.24323631565278,36.6,25.6,64.3,88.6,35.2,2,2,0,0,484,34,2,2,-75.1,0.309,0,2,0,261,263,297,747,191.0,556.0,106.0
ClassE,FourPeople,58,18,64,100.0,100.0,100.0,100.0,100.0,100.0,1,1,0,0,0,0,0,0,100.0,0.340,0,0,0,600,600,600,600,600.0,0.0,0.0
ClassE,FourPeople,all,18,64,61.08744092460201,41.4,61.1,31.3,36.1,70.4,29,12,0,17,2501,10536,19,37,20.9,0.302,0,18,0,5942,5961,16497,8462,5168.0,3294.0,11329.0
ClassE,FourPeople,0,22,8,21.631530493693717,29.9,70.2,19.0,22.3,82.5,22,5,0,17,625,10256,12,24,17.5,0.273,0,8,0,2932,2944,13200,3569,2505.0,1064.0,10695.0
ClassE,FourPeople,41,22,8,79.46844972090874,72.6,60.7,90.4,92.5,62.1,4,4,0,0,1357,180,3,4,35.8,0.308,0,3,0,2217,2220,2400,3577,2170.0,1407.0,230.0
ClassE,FourPeople,56,22,8,41.006123296941674,32.3,22.9,54.5,82.8,34.8,2,2,0,0,461,51,4,3,-73.7,0.298,0,4,0,242,246,297,707,162.0,545.0,135.0
ClassE,FourPeople,58,22,8,100.0,100.0,100.0,100.0,100.0,100.0,1,1,0,0,0,0,0,0,100.0,0.336,0,0,0,600,600,600,600,600.0,0.0,0.0
ClassE,FourPeople,all,22,8,60.52651348232162,43.6,64.3,33.0,36.4,71.1,29,12,0,17,2443,10487,19,31,21.5,0.294,0,15,0,5991,6010,16497,8453,5437.0,3016.0,11060.0
ClassE,FourPeople,0,22,16,21.268562783333532,31.1,73.7,19.7,21.8,81.6,22,5,0,17,648,10324,7,18,16.8,0.265,0,6,0,2869,2876,13200,3524,2598.0,926.0,10602.0
ClassE,FourPeople,41,22,16,79.52522413052155,72.0,59.8,90.4,92.2,61.0,4,4,0,0,1415,187,2,3,33.2,0.311,0,2,0,2211,2213,2400,3628,2170.0,1458.0,230.0
ClassE,FourPeople,56,22,16,43.16259158877479,36.0,24.7,66.3,90.2,33.6,2,2,0,0,529,29,2,1,-88.6,0.300,0,2,0,266,268,297,797,197.0,600.0,100.0
ClassE,FourPeople,58,22,16,100.0,100.0,100.0,100.0,100.0,100.0,1,1,0,0,0,0,0,0,100.0,0.338,0,0,0,600,600,600,600,600.0,0.0,0.0
ClassE,FourPeople,all,22,16,60.98911720762437,44.4,65.1,33.7,36.1,69.7,29,12,0,17,2592,10540,11,22,20.3,0.291,0,10,0,5946,5957,16497,8549,5565.0,2984.0,10932.0
ClassE,FourPeople,0,22,32,21.910843650475897,31.7,76.1,20.0,22.3,84.7,22,5,0,17,532,10257,7,21,18.2,0.264,0,6,0,2936,2943,13200,3475,2643.0,832.0,10557.0
ClassE,FourPeople,41,22,32,80.26959216821099,72.2,60.1,90.5,92.6,61.6,4,4,0,0,1388,178,3,4,34.6,0.310,0,3,0,2219,2222,2400,3610,2171.0,1439.0,229.0
ClassE,FourPeople,56,22,32,42.63054016087117,36.9,25.6,66.3,89.9,34.7,2,2,0,0,503,30,2,1,-80.1,0.301,0,2,0,265,267,297,770,197.0,573.0,100.0
ClassE,FourPeople,58,22,32,100.0,100.0,100.0,100.0,100.0,100.0,1,1,0,0,0,0,0,0,100.0,0.339,0,0,0,600,600,600,600,600.0,0.0,0.0
ClassE,FourPeople,all,22,32,61.20275123974734,45.0,66.4,34.0,36.6,71.3,29,12,0,17,2423,10465,12,26,21.8,0.290,0,11,0,6020,6032,16497,8455,5611.0,2844.0,10886.0
ClassE,FourPeople,0,22,64,21.478780278997707,27.6,65.3,17.5,22.2,82.7,22,5,0,17,611,10273,9,25,17.5,0.284,0,9,0,2918,2927,13200,3538,2309.0,1229.0,10891.0
ClassE,FourPeople,41,22,64,78.17344485480587,72.0,59.9,90.2,92.2,61.1,4,4,0,0,1406,188,4,5,33.4,0.308,0,4,0,2208,2212,2400,3618,2166.0,1452.0,234.0
ClassE,FourPeople,56,22,64,43.541172754177744,37.3,25.9,66.3,89.9,35.1,2,2,0,0,493,30,2,1,-76.8,0.301,0,2,0,265,267,297,760,197.0,563.0,100.0
ClassE,FourPeople,58,22,64,100.0,100.0,100.0,100.0,100.0,100.0,1,1,0,0,0,0,0,0,100.0,0.341,0,0,0,600,600,600,600,600.0,0.0,0.0
ClassE,FourPeople,all,22,64,60.79678798577803,42.2,61.9,32.0,36.4,70.5,29,12,0,17,2510,10491,15,31,21.1,0.300,0,15,0,5991,6006,16497,8516,5272.0,3244.0,11225.0
ClassE,FourPeople,0,26,8,21.88394021927154,33.2,79.9,20.9,22.4,85.4,22,5,0,17,507,10246,9,22,18.5,0.266,0,7,0,2945,2954,13200,3461,2764.0,697.0,10436.0
ClassE,FourPeople,41,26,8,80.52765155046376,73.1,61.3,90.4,92.3,62.6,4,4,0,0,1322,184,3,3,37.1,0.314,0,3,0,2213,2216,2400,3538,2170.0,1368.0,230.0
ClassE,FourPeople,56,26,8,44.747074882372736,37.8,26.4,66.3,90.2,36.0,2,2,0,0,477,29,2,1,-71.0,0.310,0,2,0,266,268,297,745,197.0,548.0,100.0
ClassE,FourPeople,58,26,8,100.0,100.0,100.0,100.0,100.0,100.0,1,1,0,0,0,0,0,0,100.0,0.337,0,0,0,600,600,600,600,600.0,0.0,0.0
ClassE,FourPeople,all,26,8,61.78967440345788,46.1,68.7,34.7,36.6,72.4,29,12,0,17,2306,10459,14,26,22.5,0.293,0,12,0,6024,6038,16497,8344,5731.0,2613.0,10766.0
ClassE,FourPeople,0,26,16,22.20816113216705,29.4,71.7,18.5,22.6,87.4,22,5,0,17,429,10219,9,18,19.3,0.258,0,8,0,2972,2981,13200,3410,2444.0,966.0,10756.0
ClassE,FourPeople,41,26,16,80.13508273863226,73.2,61.6,90.2,91.5,62.6,4,4,0,0,1315,203,2,4,36.7,0.315,0,2,0,2195,2197,2400,3512,2165.0,1347.0,235.0
ClassE,FourPeople,56,26,16,47.10068630123334,45.2,31.9,77.8,91.6,37.5,2,2,0,0,453,25,1,1,-61.3,0.305,0,1,0,271,272,297,725,231.0,494.0,66.0
ClassE,FourPeople,58,26,16,100.0,100.0,100.0,100.0,100.0,100.0,1,1,0,0,0,0,0,0,100.0,0.337,0,0,0,600,600,600,600,600.0,0.0,0.0
ClassE,FourPeople,all,26,16,62.36098407892753,44.0,66.0,33.0,36.7,73.4,29,12,0,17,2197,10447,12,23,23.3,0.289,0,11,0,6038,6050,16497,8247,5440.0,2807.0,11057.0
ClassE,FourPeople,0,26,32,21.729374580992467,31.2,74.5,19.7,22.2,84.1,22,5,0,17,556,10265,8,20,18.0,0.266,0,7,0,2927,2935,13200,3491,2601.0,890.0,10599.0
ClassE,FourPeople,41,26,32,81.14550988784397,62.4,51.8,78.5,91.9,60.6,4,4,0,0,1434,194,4,4,32.0,0.314,0,4,0,2202,2206,2400,3640,1884.0,1756.0,516.0
ClassE,FourPeople,56,26,32,44.4666581180751,34.4,23.4,64.6,88.6,32.1,2,2,0,0,557,34,2,2,-99.7,0.312,0,2,0,261,263,297,820,192.0,628.0,105.0
ClassE,FourPeople,58,26,32,100.0,100.0,100.0,100.0,100.0,100.0,1,1,0,0,0,0,0,0,100.0,0.332,0,0,0,600,600,600,600,600.0,0.0,0.0
ClassE,FourPeople,all,26,32,61.835391999995814,42.1,61.7,32.0,36.4,70.2,29,12,0,17,2547,10493,14,26,20.9,0.292,0,13,0,5990,6004,16497,8551,5277.0,3274.0,11220.0
ClassE,FourPeople,0,26,64,21.849715050081674,33.3,80.8,20.9,22.4,86.5,22,5,0,17,463,10239,5,15,18.9,0.257,0,4,0,2956,2961,13200,3424,2765.0,659.0,10435.0
ClassE,FourPeople,41,26,64,80.86472170949189,71.7,59.5,90.4,92.1,60.6,4,4,0,0,1436,189,3,3,32.2,0.314,0,3,0,2208,2211,2400,3647,2169.0,1478.0,231.0
ClassE,FourPeople,56,26,64,44.21304109222363,35.4,24.2,66.3,89.9,32.8,2,2,0,0,548,30,2,1,-95.3,0.299,0,2,0,265,267,297,815,197.0,618.0,100.0
ClassE,FourPeople,58,26,64,100.0,100.0,100.0,100.0,100.0,100.0,1,1,0,0,0,0,0,0,100.0,0.336,0,0,0,600,600,600,600,600.0,0.0,0.0
ClassE,FourPeople,all,26,64,61.7318694629493,45.9,67.5,34.7,36.6,71.2,29,12,0,17,2447,10458,10,19,21.7,0.288,0,9,0,6029,6039,16497,8486,5731.0,2755.0,10766.0
ClassE,FourPeople,0,30,8,22.548339460677123,29.7,70.0,18.8,23.0,85.5,22,5,0,17,515,10168,12,20,19.0,0.283,0,9,0,3020,3032,13200,3547,2484.0,1063.0,10716.0
ClassE,FourPeople,41,30,8,82.22644107864008,72.8,60.9,90.4,91.4,61.6,4,4,0,0,1365,206,4,4,34.4,0.309,0,4,0,2190,2194,2400,3559,2169.0,1390.0,231.0
ClassE,FourPeople,56,30,8,46.68311748277948,31.5,20.6,66.3,90.6,28.2,2,2,0,0,686,28,2,1,-141.1,0.311,0,2,0,267,269,297,955,197.0,758.0,100.0
ClassE,FourPeople,58,30,8,100.0,100.0,100.0,100.0,100.0,100.0,1,1,0,0,0,0,0,0,100.0,0.334,0,0,0,600,600,600,600,600.0,0.0,0.0
ClassE,FourPeople,all,30,8,62.864497572178934,43.3,62.9,33.0,36.9,70.4,29,12,0,17,2566,10402,18,25,21.3,0.298,0,15,0,6077,6095,16497,8661,5450.0,3211.0,11047.0
ClassE,FourPeople,0,30,16,22.28446578720602,29.5,70.0,18.7,22.8,85.1,22,5,0,17,527,10196,12,25,18.7,0.287,0,10,0,2992,3004,13200,3531,2470.0,1061.0,10730.0
ClassE,FourPeople,41,30,16,79.21769891386931,62.4,51.8,78.3,91.0,60.2,4,4,0,0,1442,216,5,5,30.7,0.311,0,5,0,2179,2184,2400,3626,1880.0,1746.0,520.0
ClassE,FourPeople,56,30,16,48.17161687991568,46.6,33.2,77.8,91.6,39.1,2,2,0,0,423,25,1,1,-51.2,0.310,0,1,0,271,272,297,695,231.0,464.0,66.0
ClassE,FourPeople,58,30,16,100.0,100.0,100.0,100.0,100.0,100.0,1,1,0,0,0,0,0,0,100.0,0.337,0,0,0,600,600,600,600,600.0,0.0,0.0
ClassE,FourPeople,all,30,16,62.4184468326254,41.5,61.3,31.4,36.7,71.7,29,12,0,17,2392,10437,18,31,22.1,0.301,0,16,0,6042,6060,16497,8452,5181.0,3271.0,11316.0
ClassE,FourPeople,0,30,32,22.401344870579486,30.5,72.5,19.3,22.8,85.8,22,5,0,17,499,10190,12,27,18.9,0.280,0,11,0,2998,3010,13200,3509,2544.0,965.0,10656.0
ClassE,FourPeople,41,30,32,78.63497167356121,62.6,52.2,78.4,91.1,60.6,4,4,0,0,1420,214,6,8,31.7,0.313,0,6,0,2180,2186,2400,3606,1881.0,1725.0,519.0
ClassE,FourPeople,56,30,32,51.969460399390265,46.4,33.0,78.1,91.9,38.9,2,2,0,0,429,24,1,1,-52.9,0.310,0,1,0,272,273,297,702,232.0,470.0,65.0
ClassE,FourPeople,58,30,32,100.0,100.0,100.0,100.0,100.0,100.0,1,1,0,0,0,0,0,0,100.0,0.337,0,0,0,600,600,600,600,600.0,0.0,0.0
ClassE,FourPeople,all,30,32,63.251434769565016,42.2,62.5,31.9,36.8,72.1,29,12,0,17,2348,10428,19,36,22.4,0.299,0,18,0,6050,6069,16497,8417,5257.0,3160.0,11240.0
ClassE,FourPeople,0,30,64,22.368336356071207,32.4,78.7,20.4,22.6,87.1,22,5,0,17,442,10220,9,22,19.2,0.282,0,7,0,2971,2980,13200,3422,2692.0,730.0,10508.0
ClassE,FourPeople,41,30,64,80.83851847998346,71.8,59.5,90.4,91.5,60.3,4,4,0,0,1448,204,4,5,31.0,0.307,0,4,0,2192,2196,2400,3644,2170.0,1474.0,230.0
ClassE,FourPeople,56,30,64,50.49969278621551,36.3,25.0,66.7,90.6,33.9,2,2,0,0,524,28,2,1,-86.5,0.307,0,2,0,267,269,297,793,198.0,595.0,99.0
ClassE,FourPeople,58,30,64,100.0,100.0,100.0,100.0,100.0,100.0,1,1,0,0,0,0,0,0,100.0,0.340,0,0,0,600,600,600,600,600.0,0.0,0.0
ClassE,FourPeople,all,30,64,63.42666783451887,45.4,66.9,34.3,36.6,71.5,29,12,0,17,2412,10452,15,28,21.9,0.298,0,13,0,6030,6045,16497,8457,5660.0,2797.0,10837.0
ClassE,FourPeople,0,34,8,21.499601387066264,28.0,72.1,17.4,21.7,90.2,22,5,0,17,313,10332,15,23,19.2,0.266,0,12,0,2853,2868,13200,3181,2294.0,887.0,10906.0
ClassE,FourPeople,41,34,8,80.83208146339433,71.3,58.8,90.4,91.2,59.4,4,4,0,0,1498,210,3,3,28.7,0.303,0,3,0,2187,2190,2400,3688,2169.0,1519.0,231.0
ClassE,FourPeople,56,34,8,51.991217825171155,48.5,35.2,78.1,91.9,41.4,2,2,0,0,387,24,1,1,-38.7,0.313,0,1,0,272,273,297,660,232.0,428.0,65.0
ClassE,FourPeople,58,34,8,100.0,100.0,100.0,100.0,100.0,100.0,1,1,0,0,0,0,0,0,100.0,0.325,0,0,0,600,600,600,600,600.0,0.0,0.0
ClassE,FourPeople,all,34,8,63.58069939395048,43.0,65.1,32.1,36.0,73.0,29,12,0,17,2198,10566,19,27,22.5,0.288,0,16,0,5912,5931,16497,8129,5295.0,2834.0,11202.0
ClassE,FourPeople,0,34,16,21.354889052233105,25.2,64.4,15.6,21.8,89.6,22,5,0,17,332,10326,13,18,19.2,0.267,0,11,0,2861,2874,13200,3206,2065.0,1141.0,11135.0
ClassE,FourPeople,41,34,16,82.89082701130279,73.3,61.7,90.3,91.2,62.3,4,4,0,0,1323,210,3,5,36.0,0.310,0,3,0,2187,2190,2400,3513,2167.0,1346.0,233.0
ClassE,FourPeople,56,34,16,52.99118079281584,37.0,25.7,66.3,89.2,34.5,2,1,1,0,503,32,2,1,-80.8,0.307,0,2,0,263,265,297,768,197.0,571.0,100.0
ClassE,FourPeople,58,34,16,100.0,100.0,100.0,100.0,100.0,100.0,1,1,0,0,0,0,0,0,100.0,0.333,0,0,0,600,600,600,600,600.0,0.0,0.0
ClassE,FourPeople,all,34,16,64.30923071838782,40.9,62.2,30.5,35.9,73.3,29,11,1,17,2157,10568,18,24,22.8,0.291,0,16,0,5911,5929,16497,8086,5029.0,3057.0,11468.0
ClassE,FourPeople,0,34,32,21.9146265965922,25.4,66.8,15.7,22.0,93.8,22,5,0,17,191,10293,10,18,20.5,0.264,0,9,0,2897,2907,13200,3098,2071.0,1027.0,11129.0
ClassE,FourPeople,41,34,32,81.19112028529307,72.0,59.8,90.4,91.5,60.5,4,4,0,0,1432,204,3,4,31.7,0.305,0,3,0,2193,2196,2400,3628,2170.0,1458.0,230.0
ClassE,FourPeople,56,34,32,54.50454257850037,49.7,36.5,77.8,91.6,43.0,2,2,0,0,361,25,1,1,-30.3,0.313,0,1,0,271,272,297,633,231.0,402.0,66.0
ClassE,FourPeople,58,34,32,100.0,100.0,100.0,100.0,100.0,100.0,1,1,0,0,0,0,0,0,100.0,0.331,0,0,0,600,600,600,600,600.0,0.0,0.0
ClassE,FourPeople,all,34,32,64.40256540086523,41.5,63.7,30.7,36.2,75.1,29,12,0,17,1984,10522,14,23,24.1,0.288,0,13,0,5961,5975,16497,7959,5072.0,2887.0,11425.0
ClassE,FourPeople,0,34,64,21.54291507260464,28.6,73.2,17.8,21.8,90.1,22,5,0,17,318,10316,10,19,19.4,0.262,0,8,0,2874,2884,13200,3202,2345.0,857.0,10855.0
ClassE,FourPeople,41,34,64,83.34176903005638,62.9,52.5,78.4,91.7,61.4,4,4,0,0,1383,199,5,6,33.9,0.306,0,5,0,2196,2201,2400,3584,1882.0,1702.0,518.0
ClassE,FourPeople,56,34,64,53.246336810761676,42.0,30.7,66.7,89.2,41.0,2,1,1,0,381,32,2,1,-39.7,0.309,0,2,0,263,265,297,646,198.0,448.0,99.0
ClassE,FourPeople,58,34,64,100.0,100.0,100.0,100.0,100.0,100.0,1,1,0,0,0,0,0,0,100.0,0.332,0,0,0,600,600,600,600,600.0,0.0,0.0
ClassE,FourPeople,all,34,64,64.53275566221862,41.0,62.6,30.5,36.1,74.1,29,11,1,17,2082,10547,17,26,23.3,0.288,0,15,0,5933,5950,16497,8032,5025.0,3007.0,11472.0
ClassE,FourPeople,0,38,8,17.448041169297188,23.0,70.7,13.7,17.3,88.8,22,4,0,18,287,10922,18,17,14.9,0.188,0,17,0,2260,2278,13200,2565,1814.0,751.0,11386.0
ClassE,FourPeople,41,38,8,84.18419247882525,74.3,63.2,90.3,91.0,63.6,4,3,1,0,1250,217,3,3,38.7,0.305,0,3,0,2180,2183,2400,3433,2168.0,1265.0,232.0
ClassE,FourPeople,56,38,8,63.72676960050641,50.7,37.9,76.8,90.6,44.7,2,2,0,0,333,28,1,2,-21.9,0.307,0,1,0,268,269,297,602,228.0,374.0,69.0
ClassE,FourPeople,58,38,8,100.0,100.0,100.0,100.0,100.0,100.0,1,1,0,0,0,0,0,0,100.0,0.317,0,0,0,600,600,600,600,600.0,0.0,0.0
ClassE,FourPeople,all,38,8,66.33975798686991,40.6,66.8,29.2,32.3,74.0,29,10,1,18,1870,11167,22,22,20.8,0.257,0,21,0,5308,5330,16497,7200,4810.0,2390.0,11687.0
ClassE,FourPeople,0,38,16,17.388560105156213,19.8,60.1,11.9,17.2,86.9,22,4,0,18,343,10933,25,21,14.4,0.218,0,23,0,2242,2267,13200,2610,1568.0,1042.0,11632.0
ClassE,FourPeople,41,38,16,84.22360206487957,74.5,63.3,90.4,90.9,63.7,4,3,1,0,1242,218,2,3,39.1,0.304,0,2,0,2180,2182,2400,3424,2169.0,1255.0,231.0
ClassE,FourPeople,56,38,16,60.986088147199304,44.6,33.9,65.3,89.2,46.2,2,2,0,0,308,32,2,1,-15.2,0.310,0,2,0,263,265,297,573,194.0,379.0,103.0
ClassE,FourPeople,58,38,16,100.0,100.0,100.0,100.0,100.0,100.0,1,1,0,0,0,0,0,0,100.0,0.312,0,0,0,600,600,600,600,600.0,0.0,0.0
ClassE,FourPeople,all,38,16,65.65035591156936,38.2,62.9,27.5,32.2,73.8,29,10,1,18,1888,11183,29,25,20.6,0.269,0,27,0,5285,5314,16497,7202,4531.0,2671.0,11966.0
ClassE,FourPeople,0,38,32,17.417562094977313,20.0,61.0,12.0,17.1,87.4,22,4,0,18,326,10940,23,22,14.5,0.222,0,21,0,2237,2260,13200,2586,1578.0,1008.0,11622.0
ClassE,FourPeople,41,38,32,84.02477607655813,74.3,63.1,90.4,90.9,63.4,4,3,1,0,1259,219,5,5,38.2,0.310,0,5,0,2176,2181,2400,3440,2169.0,1271.0,231.0
ClassE,FourPeople,56,38,32,72.74975936320186,58.8,45.8,81.8,95.6,53.6,2,2,0,0,246,13,1,3,12.5,0.318,0,1,0,283,284,297,530,243.0,287.0,54.0
ClassE,FourPeople,58,38,32,100.0,100.0,100.0,100.0,100.0,100.0,1,1,0,0,0,0,0,0,100.0,0.320,0,0,0,600,600,600,600,600.0,0.0,0.0
ClassE,FourPeople,all,38,32,68.54802254015188,38.8,64.2,27.8,32.3,74.4,29,10,1,18,1828,11174,29,30,21.0,0.274,0,27,0,5294,5323,16497,7151,4590.0,2561.0,11907.0
ClassE,FourPeople,0,38,64,17.113379717464777,21.5,66.6,12.8,16.8,87.2,22,3,1,18,326,10978,16,20,14.2,0.201,0,15,0,2206,2222,13200,2548,1696.0,852.0,11504.0
ClassE,FourPeople,41,38,64,82.78860245692304,74.1,62.9,90.0,90.5,63.2,4,3,1,0,1264,228,3,5,37.7,0.311,0,3,0,2169,2172,2400,3436,2161.0,1275.0,239.0
ClassE,FourPeople,56,38,64,64.9138216302604,56.8,44.2,79.5,93.3,51.9,2,2,0,0,257,20,1,1,6.4,0.318,0,1,0,276,277,297,534,236.0,298.0,61.0
ClassE,FourPeople,58,38,64,100.0,100.0,100.0,100.0,100.0,100.0,1,1,0,0,0,0,0,0,100.0,0.310,0,0,0,600,600,600,600,600.0,0.0,0.0
ClassE,FourPeople,all,38,64,66.2039557798424,39.7,65.9,28.4,32.0,74.0,29,9,2,18,1848,11226,20,26,20.6,0.265,0,19,0,5251,5271,16497,7119,4693.0,2426.0,11804.0
ClassE,FourPeople,0,42,8,15.520087408564983,19.1,66.6,11.2,15.2,90.4,22,3,1,18,212,11200,13,20,13.4,0.186,0,13,0,1987,2000,13200,2212,1474.0,738.0,11726.0
ClassE,FourPeople,41,42,8,80.68611846402518,71.2,60.7,86.2,87.8,61.8,4,3,1,0,1300,294,2,10,33.5,0.296,0,2,0,2104,2106,2400,3406,2068.0,1338.0,332.0
ClassE,FourPeople,56,42,8,69.10763726730022,44.6,36.9,56.2,85.9,56.4,2,1,1,0,197,42,3,2,18.5,0.304,0,3,0,252,255,297,452,167.0,285.0,130.0
ClassE,FourPeople,58,42,8,100.0,100.0,100.0,100.0,100.0,100.0,1,1,0,0,0,0,0,0,100.0,0.321,0,0,0,600,600,600,600,600.0,0.0,0.0
ClassE,FourPeople,all,42,8,66.32846078497259,37.2,64.6,26.1,30.1,74.4,29,9,2,18,1709,11535,18,32,19.6,0.255,0,18,0,4944,4962,16497,6671,4309.0,2362.0,12188.0
ClassE,FourPeople,0,42,16,15.508125508995812,20.0,67.1,11.8,15.4,87.7,22,3,1,18,285,11169,8,12,13.2,0.189,0,8,0,2023,2031,13200,2316,1555.0,761.0,11645.0
ClassE,FourPeople,41,42,16,76.36895193976537,64.0,53.4,80.0,81.6,54.5,4,3,1,0,1634,441,3,20,13.4,0.294,0,3,0,1956,1959,2400,3593,1919.0,1674.0,481.0
ClassE,FourPeople,56,42,16,63.82881786459566,52.4,45.7,61.3,75.8,56.5,2,0,2,0,173,72,3,2,16.5,0.307,0,2,0,222,225,297,398,182.0,216.0,115.0
ClassE,FourPeople,58,42,16,100.0,100.0,100.0,100.0,100.0,100.0,1,1,0,0,0,0,0,0,100.0,0.324,0,0,0,600,600,600,600,600.0,0.0,0.0
ClassE,FourPeople,all,42,16,63.92646401320289,36.2,61.3,25.7,29.2,69.7,29,7,4,18,2091,11676,13,34,16.5,0.254,0,13,0,4808,4821,16497,6912,4235.0,2677.0,12262.0
ClassE,FourPeople,0,42,32,15.356018217192153,20.9,71.0,12.2,15.2,88.0,22,3,1,18,273,11200,7,14,13.0,0.191,0,7,0,1993,2000,13200,2273,1614.0,659.0,11586.0
ClassE,FourPeople,41,42,32,78.65869519285401,69.4,57.6,87.1,88.8,58.7,4,3,1,0,1499,270,3,12,26.2,0.301,0,3,0,2127,2130,2400,3629,2091.0,1538.0,309.0
ClassE,FourPeople,56,42,32,62.28525405092172,53.4,45.2,65.3,79.1,54.8,2,1,1,0,194,62,1,1,13.5,0.303,0,1,0,234,235,297,429,194.0,235.0,103.0
ClassE,FourPeople,58,42,32,100.0,100.0,100.0,100.0,100.0,100.0,1,1,0,0,0,0,0,0,100.0,0.309,0,0,0,600,600,600,600,600.0,0.0,0.0
ClassE,FourPeople,all,42,32,64.07499186524197,38.4,64.9,27.3,30.1,71.6,29,8,3,18,1966,11532,11,27,18.1,0.258,0,11,0,4954,4965,16497,6931,4499.0,2432.0,11998.0
ClassE,FourPeople,0,42,64,15.228326717026459,20.4,72.4,11.9,14.8,90.0,22,2,2,18,217,11251,12,18,13.0,0.195,0,12,0,1937,1949,13200,2166,1568.0,598.0,11632.0
ClassE,FourPeople,41,42,64,65.2915375462131,68.2,57.8,83.3,84.2,58.4,4,2,2,0,1441,378,1,15,24.2,0.307,0,1,0,2021,2022,2400,3463,2000.0,1463.0,400.0
ClassE,FourPeople,56,42,64,70.50897137605888,50.5,42.3,62.6,82.5,55.7,2,2,0,0,195,52,4,3,15.5,0.313,0,3,0,241,245,297,440,186.0,254.0,111.0
ClassE,FourPeople,58,42,64,100.0,100.0,100.0,100.0,100.0,100.0,1,1,0,0,0,0,0,0,100.0,0.324,0,0,0,600,600,600,600,600.0,0.0,0.0
ClassE,FourPeople,all,42,64,62.75720890982461,37.6,65.3,26.4,29.2,72.2,29,7,4,18,1854,11680,17,36,17.9,0.264,0,16,0,4800,4817,16497,6671,4355.0,2316.0,12142.0
ClassE,FourPeople,0,46,8,14.058094417284053,18.0,64.6,10.5,14.0,86.5,22,2,2,18,289,11346,11,20,11.8,0.206,0,11,0,1843,1854,13200,2143,1384.0,759.0,11816.0
ClassE,FourPeople,41,46,8,67.34877388809379,58.5,47.2,77.1,77.8,47.6,4,2,2,0,2056,534,3,8,-8.0,0.276,0,3,0,1863,1866,2400,3922,1850.0,2072.0,550.0
ClassE,FourPeople,56,46,8,36.30739451171389,43.9,50.0,39.1,43.1,55.2,2,0,2,0,104,169,4,4,6.7,0.342,0,3,0,124,128,297,232,116.0,116.0,181.0
ClassE,FourPeople,58,46,8,100.0,100.0,100.0,100.0,100.0,100.0,1,1,0,0,0,0,0,0,100.0,0.251,0,0,0,600,600,600,600,600.0,0.0,0.0
ClassE,FourPeople,all,46,8,54.431224267966115,33.5,56.8,23.8,27.0,64.5,29,5,6,18,2447,12047,17,32,12.0,0.245,0,17,0,4433,4450,16497,6897,3920.0,2977.0,12577.0
ClassE,FourPeople,0,46,16,13.86805255340219,17.8,65.5,10.3,13.6,87.0,22,2,2,18,269,11400,16,26,11.5,0.201,0,16,0,1784,1800,13200,2069,1356.0,713.0,11844.0
ClassE,FourPeople,41,46,16,67.65173876994066,58.5,48.8,73.1,76.0,50.6,4,2,2,0,1777,577,6,15,1.7,0.291,0,6,0,1817,1823,2400,3600,1755.0,1845.0,645.0
ClassE,FourPeople,56,46,16,40.280651790737004,17.6,19.3,16.2,44.8,53.4,2,0,1,1,116,164,6,6,3.7,0.393,0,6,0,127,133,297,249,48.0,201.0,249.0
ClassE,FourPeople,58,46,16,100.0,100.0,100.0,100.0,100.0,100.0,1,1,0,0,0,0,0,0,100.0,0.258,0,0,0,600,600,600,600,600.0,0.0,0.0
ClassE,FourPeople,all,46,16,55.450095492238006,32.7,57.7,22.8,26.4,66.8,29,5,5,19,2162,12141,28,47,13.1,0.252,0,28,0,4328,4356,16497,6518,3759.0,2759.0,12738.0
