class_cat,seq_name,class_id,qp,msr,mAP,IDF1,IDP,IDR,Rcll,Prcn,GT,MT,PT,ML,FP,FN,IDs,FM,MOTA,MOTP,IDt,IDa,IDm,num_matches,num_detections,num_objects,num_predictions,idtp,idfp,idfn
ClassC,RaceHorsesC,all,18,8,78.63118352676972,62.0,74.3,53.0,68.1,96.3,13,4,7,2,43,518,22,40,64.1,0.146,2,19,0,1086,1108,1626,1151,861.0,298.0,765.0
ClassC,RaceHorsesC,0,18,16,85.22550885634136,78.2,89.5,69.3,76.8,99.3,7,3,3,1,4,176,6,10,75.5,0.142,0,6,0,578,584,760,588,527.0,62.0,233.0
ClassC,RaceHorsesC,17,18,16,72.20678340881611,56.2,69.0,47.0,62.7,93.1,6,1,5,0,40,323,14,26,56.5,0.152,2,11,0,529,543,866,583,407.0,183.0,459.0
ClassC,RaceHorsesC,all,18,16,78.71614613257873,66.8,79.2,57.4,69.3,96.2,13,4,8,1,44,499,21,36,65.3,0.146,2,18,0,1106,1127,1626,1171,934.0,245.0,692.0
ClassC,RaceHorsesC,0,18,32,85.41350559717884,76.4,88.3,67.2,75.1,98.8,7,3,3,1,7,189,6,13,73.4,0.143,0,6,0,565,571,760,578,511.0,68.0,249.0
ClassC,RaceHorsesC,17,18,32,71.99602001165512,54.4,67.7,45.0,61.4,93.5,6,1,5,0,37,334,14,26,55.5,0.148,1,13,0,518,532,866,569,390.0,186.0,476.0
ClassC,RaceHorsesC,all,18,32,78.70476280441699,64.8,77.7,55.4,68.0,96.2,13,4,8,1,44,520,21,40,64.0,0.146,2,19,0,1085,1106,1626,1150,900.0,258.0,726.0
ClassC,RaceHorsesC,0,18,64,85.58975450511892,76.9,88.4,68.0,75.7,98.5,7,3,3,1,9,185,6,13,73.7,0.143,0,6,0,569,575,760,584,517.0,68.0,243.0
ClassC,RaceHorsesC,17,18,64,72.13187184822688,54.5,66.7,45.7,63.7,94.0,6,1,5,0,35,314,13,22,58.2,0.148,1,12,0,539,552,866,587,396.0,198.0,470.0
ClassC,RaceHorsesC,all,18,64,78.8608131766729,65.3,77.4,56.2,69.3,96.2,13,4,8,1,44,499,20,35,65.4,0.145,2,18,0,1107,1127,1626,1171,913.0,266.0,713.0
ClassC,RaceHorsesC,0,22,8,84.72757975207568,69.9,80.6,61.7,75.5,98.8,7,3,2,2,7,186,6,11,73.8,0.140,0,6,0,568,574,760,581,469.0,113.0,291.0
ClassC,RaceHorsesC,17,22,8,71.36325357941598,48.1,60.4,39.7,61.3,94.3,6,1,5,0,32,335,16,28,55.8,0.152,2,13,0,515,531,866,563,344.0,226.0,522.0
ClassC,RaceHorsesC,all,22,8,78.04541666574582,58.7,70.6,50.0,67.9,96.6,13,4,7,2,39,522,23,41,64.1,0.146,1,20,0,1081,1104,1626,1143,813.0,338.0,813.0
ClassC,RaceHorsesC,0,22,16,84.70139142202984,77.7,88.5,69.1,77.0,98.8,7,3,3,1,7,175,6,11,75.3,0.142,0,6,0,579,585,760,592,525.0,68.0,235.0
ClassC,RaceHorsesC,17,22,16,71.83458003996189,54.5,67.1,45.5,62.8,93.8,6,1,5,0,36,322,13,26,57.2,0.148,1,12,0,531,544,866,580,394.0,193.0,472.0
ClassC,RaceHorsesC,all,22,16,78.26798573099587,65.6,77.7,56.5,69.6,96.3,13,4,8,1,43,494,20,37,65.7,0.146,2,18,0,1112,1132,1626,1175,919.0,264.0,707.0
ClassC,RaceHorsesC,0,22,32,84.93342066610364,76.6,88.2,67.6,75.7,98.8,7,3,3,1,7,185,5,12,74.1,0.142,0,5,0,570,575,760,582,514.0,69.0,246.0
ClassC,RaceHorsesC,17,22,32,70.81333781179433,54.0,67.4,44.7,61.8,94.4,6,1,5,0,32,331,12,25,56.7,0.149,1,11,0,523,535,866,567,387.0,187.0,479.0
ClassC,RaceHorsesC,all,22,32,77.87337923894898,64.8,77.4,55.4,68.6,96.5,13,4,8,1,41,511,18,38,64.9,0.146,1,17,0,1097,1115,1626,1156,901.0,263.0,725.0
ClassC,RaceHorsesC,0,22,64,85.11880337215068,78.1,88.9,69.6,76.8,98.3,7,3,3,1,10,176,6,11,74.7,0.140,0,6,0,578,584,760,594,529.0,66.0,231.0
ClassC,RaceHorsesC,17,22,64,70.50343489668381,54.0,68.2,44.3,59.9,93.3,6,1,5,0,37,347,14,23,54.0,0.148,1,13,0,505,519,866,556,384.0,179.0,482.0
ClassC,RaceHorsesC,all,22,64,77.81111913441725,65.7,78.6,56.2,68.0,95.9,13,4,8,1,47,520,22,35,63.8,0.144,3,20,1,1084,1106,1626,1153,913.0,248.0,713.0
ClassC,RaceHorsesC,0,26,8,83.48917316568392,72.5,84.8,63.2,73.3,98.6,7,3,2,2,8,203,6,12,71.4,0.138,0,6,0,551,557,760,565,480.0,86.0,280.0
ClassC,RaceHorsesC,17,26,8,71.24240944108277,54.4,68.3,44.8,61.3,94.7,6,1,5,0,30,335,14,26,56.2,0.148,1,13,0,517,531,866,561,388.0,180.0,478.0
ClassC,RaceHorsesC,all,26,8,77.36579130338335,62.8,76.3,53.1,66.9,96.6,13,4,7,2,38,539,21,39,63.2,0.144,2,18,0,1066,1087,1626,1125,864.0,269.0,762.0
ClassC,RaceHorsesC,0,26,16,84.89549314541334,68.7,80.0,60.1,74.3,99.1,7,3,3,1,5,195,6,11,72.9,0.143,0,6,0,559,565,760,570,457.0,114.0,303.0
ClassC,RaceHorsesC,17,26,16,71.47639181850181,54.2,69.7,44.0,58.5,93.9,6,1,5,0,33,359,14,26,53.1,0.144,2,13,1,493,507,866,540,381.0,166.0,485.0
ClassC,RaceHorsesC,all,26,16,78.18594248195757,61.3,75.1,51.5,65.7,96.6,13,4,8,1,38,557,20,37,62.2,0.143,3,18,1,1049,1069,1626,1107,837.0,278.0,789.0
ClassC,RaceHorsesC,0,26,32,84.17244881344874,75.9,87.6,66.8,75.1,98.6,7,3,2,2,8,189,5,14,73.4,0.143,0,5,0,566,571,760,579,508.0,72.0,252.0
ClassC,RaceHorsesC,17,26,32,70.92924771079693,54.7,68.9,45.0,61.4,95.2,6,1,5,0,27,334,11,25,57.0,0.150,1,10,0,521,532,866,559,390.0,176.0,476.0
ClassC,RaceHorsesC,all,26,32,77.55084826212284,65.1,78.7,55.2,67.6,97.0,13,4,7,2,34,527,19,38,64.3,0.145,2,16,0,1080,1099,1626,1133,898.0,243.0,728.0
ClassC,RaceHorsesC,0,26,64,83.92007188492234,77.8,88.4,69.3,77.2,98.7,7,3,2,2,8,173,5,7,75.5,0.144,0,5,0,582,587,760,595,527.0,69.0,233.0
ClassC,RaceHorsesC,17,26,64,71.42796504141783,47.2,59.8,38.7,60.4,94.6,6,1,5,0,30,343,15,29,55.2,0.148,2,13,0,508,523,866,553,335.0,225.0,531.0
ClassC,RaceHorsesC,all,26,64,77.67401846317009,62.3,75.0,53.0,68.1,96.9,13,4,7,2,35,519,20,35,64.7,0.145,2,18,0,1087,1107,1626,1142,862.0,288.0,764.0
ClassC,RaceHorsesC,0,30,8,82.264051317402,69.3,80.6,60.7,74.6,99.3,7,3,2,2,4,193,6,10,73.3,0.143,0,6,0,561,567,760,571,461.0,111.0,299.0
ClassC,RaceHorsesC,17,30,8,68.97833579434568,56.2,74.2,44.8,57.3,96.1,6,1,5,0,20,370,13,22,53.5,0.137,2,11,0,483,496,866,516,388.0,135.0,478.0
ClassC,RaceHorsesC,all,30,8,75.62119355587384,62.5,77.4,52.1,65.3,97.8,13,4,7,2,24,564,21,34,62.5,0.140,3,18,0,1041,1062,1626,1086,847.0,247.0,779.0
ClassC,RaceHorsesC,0,30,16,83.59152312498023,77.4,89.5,68.2,75.3,99.0,7,3,2,2,6,188,5,10,73.8,0.137,0,5,0,567,572,760,578,518.0,61.0,242.0
ClassC,RaceHorsesC,17,30,16,70.8275071868513,54.1,71.4,43.2,57.7,96.7,6,0,6,0,17,366,13,25,54.3,0.135,1,12,0,487,500,866,517,374.0,150.0,492.0
ClassC,RaceHorsesC,all,30,16,77.20974901633956,65.4,80.8,54.7,65.9,97.9,13,3,8,2,23,555,19,36,63.3,0.136,1,18,0,1052,1071,1626,1094,890.0,212.0,736.0
ClassC,RaceHorsesC,0,30,32,82.95893774605557,76.6,89.2,67.1,74.7,99.5,7,3,2,2,3,192,5,11,73.7,0.142,0,5,0,563,568,760,571,510.0,62.0,250.0
ClassC,RaceHorsesC,17,30,32,69.34441854797434,55.0,72.3,44.0,57.7,96.2,6,1,5,0,20,366,13,26,53.9,0.136,2,12,1,487,500,866,520,381.0,146.0,485.0
ClassC,RaceHorsesC,all,30,32,76.15167814701496,65.6,81.1,54.8,65.7,97.9,13,4,7,2,23,558,19,38,63.1,0.139,3,17,1,1049,1068,1626,1091,891.0,208.0,735.0
ClassC,RaceHorsesC,0,30,64,82.81319471120987,76.4,89.1,66.8,74.2,99.1,7,3,2,2,5,196,5,12,72.9,0.144,0,5,0,559,564,760,569,508.0,62.0,252.0
ClassC,RaceHorsesC,17,30,64,70.52918663890341,55.9,71.7,45.4,59.5,95.2,6,1,5,0,26,351,12,24,55.1,0.135,1,11,0,503,515,866,541,393.0,155.0,473.0
ClassC,RaceHorsesC,all,30,64,76.67119067505665,65.1,79.6,54.8,66.3,97.0,13,4,7,2,33,548,19,38,63.1,0.141,2,17,0,1059,1078,1626,1111,891.0,228.0,735.0
ClassC,RaceHorsesC,0,34,8,82.29629438340574,69.8,81.7,60.9,73.7,98.9,7,3,2,2,6,200,5,8,72.2,0.146,0,5,0,555,560,760,566,463.0,104.0,297.0
ClassC,RaceHorsesC,17,34,8,69.02324771328719,57.0,76.5,45.0,56.7,97.6,6,1,5,0,12,375,9,23,54.3,0.128,1,9,1,482,491,866,503,390.0,120.0,476.0
ClassC,RaceHorsesC,all,34,8,75.65977104834646,63.2,79.0,52.5,64.7,98.1,13,4,7,2,20,574,14,32,62.6,0.139,2,14,2,1038,1052,1626,1072,853.0,227.0,773.0
ClassC,RaceHorsesC,0,34,16,81.18283030229304,69.5,81.8,60.4,73.0,99.1,7,3,2,2,5,205,5,10,71.7,0.141,0,5,0,550,555,760,560,459.0,102.0,301.0
ClassC,RaceHorsesC,17,34,16,67.83283798367698,47.7,67.4,36.6,52.1,97.4,6,0,6,0,12,415,10,29,49.5,0.129,2,9,1,441,451,866,463,317.0,153.0,549.0
ClassC,RaceHorsesC,all,34,16,74.48512323776005,57.8,74.2,47.1,62.1,98.4,13,3,8,2,16,617,16,40,60.1,0.137,3,14,1,993,1009,1626,1025,766.0,267.0,860.0
ClassC,RaceHorsesC,0,34,32,82.33016945568657,77.7,89.7,68.4,75.4,99.0,7,3,2,2,6,187,5,9,73.9,0.144,0,5,0,568,573,760,579,520.0,60.0,240.0
ClassC,RaceHorsesC,17,34,32,68.41828265499423,63.1,85.6,49.5,56.1,98.4,6,0,5,1,8,380,9,24,54.2,0.128,0,9,0,477,486,866,494,429.0,72.0,437.0
ClassC,RaceHorsesC,all,34,32,75.3742260553404,70.0,87.2,58.2,65.3,98.4,13,3,8,2,17,565,16,32,63.2,0.139,2,14,0,1045,1061,1626,1078,947.0,139.0,679.0
ClassC,RaceHorsesC,0,34,64,81.55040101851428,77.2,89.6,67.8,74.9,99.1,7,3,2,2,5,191,5,9,73.6,0.146,0,5,0,564,569,760,574,515.0,60.0,245.0
ClassC,RaceHorsesC,17,34,64,68.61264449393283,50.4,68.8,39.5,55.7,98.4,6,0,5,1,8,384,11,23,53.5,0.129,1,10,0,471,482,866,490,342.0,155.0,524.0
ClassC,RaceHorsesC,all,34,64,75.08152275622356,63.3,79.3,52.4,64.8,98.8,13,3,8,2,13,573,19,34,62.8,0.138,2,17,0,1034,1053,1626,1066,852.0,222.0,774.0
ClassC,RaceHorsesC,0,38,8,78.02660025543588,63.0,76.9,53.3,68.7,99.2,7,3,2,2,4,238,7,11,67.2,0.143,0,7,0,515,522,760,526,405.0,122.0,355.0
ClassC,RaceHorsesC,17,38,8,66.1920779319618,41.1,61.0,30.7,49.3,99.5,6,0,5,1,2,439,11,24,47.8,0.131,3,9,1,416,427,866,429,266.0,170.0,600.0
ClassC,RaceHorsesC,all,38,8,72.10933909369885,52.1,70.0,41.3,58.1,99.4,13,3,7,3,6,681,18,34,56.6,0.137,3,16,1,927,945,1626,951,671.0,288.0,955.0
ClassC,RaceHorsesC,0,38,16,78.21227473311177,68.1,82.8,57.8,69.1,99.2,7,3,2,2,4,235,6,9,67.8,0.140,0,6,0,519,525,760,529,439.0,91.0,321.0
ClassC,RaceHorsesC,17,38,16,65.52991562462613,46.2,69.3,34.4,48.7,99.8,6,0,5,1,1,444,11,24,47.3,0.133,1,10,0,411,422,866,423,298.0,132.0,568.0
ClassC,RaceHorsesC,all,38,16,71.87109517886896,56.8,76.0,45.1,58.4,99.2,13,3,7,3,8,677,21,36,56.6,0.137,3,18,0,928,949,1626,957,733.0,232.0,893.0
ClassC,RaceHorsesC,0,38,32,79.28420469512493,65.4,79.0,55.8,69.9,99.1,7,3,2,2,5,229,5,10,68.6,0.140,0,5,0,526,531,760,536,424.0,113.0,336.0
ClassC,RaceHorsesC,17,38,32,66.5448389577317,48.2,69.8,36.5,50.5,98.0,6,0,5,1,9,429,11,27,48.2,0.130,3,9,1,426,437,866,446,316.0,137.0,550.0
ClassC,RaceHorsesC,all,38,32,72.91452182642831,56.7,74.5,45.5,59.5,98.3,13,3,7,3,17,658,16,37,57.5,0.136,3,14,1,952,968,1626,985,740.0,253.0,886.0
ClassC,RaceHorsesC,0,38,64,77.9012838740858,77.6,92.4,66.8,71.4,98.9,7,3,2,2,6,217,4,11,70.1,0.152,0,4,0,539,543,760,549,508.0,42.0,252.0
ClassC,RaceHorsesC,17,38,64,66.46485068661322,45.9,68.7,34.2,48.2,98.3,6,0,5,1,7,449,10,28,46.2,0.129,1,10,1,407,417,866,424,296.0,135.0,570.0
ClassC,RaceHorsesC,all,38,64,72.1830672803495,61.8,81.9,49.4,59.0,98.5,13,3,7,3,15,667,16,41,57.1,0.144,3,14,1,943,959,1626,974,804.0,178.0,822.0
ClassC,RaceHorsesC,0,42,8,66.53766517445389,51.9,76.9,39.1,50.1,99.0,7,1,3,3,4,379,10,15,48.3,0.164,0,10,0,371,381,760,385,297.0,89.0,463.0
ClassC,RaceHorsesC,17,42,8,54.27886700215239,39.7,71.0,27.4,37.2,98.5,6,0,5,1,5,544,8,24,35.7,0.139,1,7,0,314,322,866,327,237.0,97.0,629.0
ClassC,RaceHorsesC,all,42,8,60.408266088303144,45.7,74.3,32.8,43.2,98.7,13,1,8,4,9,924,18,39,41.5,0.152,1,17,0,684,702,1626,711,534.0,185.0,1092.0
ClassC,RaceHorsesC,0,42,16,69.8983886096705,45.4,61.6,35.9,57.8,99.3,7,1,3,3,3,321,12,21,55.8,0.160,0,12,0,427,439,760,442,273.0,170.0,487.0
ClassC,RaceHorsesC,17,42,16,55.211565606942074,42.8,79.9,29.0,35.1,99.0,6,0,5,1,3,562,6,26,34.1,0.145,3,4,1,298,304,866,307,251.0,63.0,615.0
ClassC,RaceHorsesC,all,42,16,62.55497710830629,42.0,65.7,30.7,45.8,99.1,13,1,8,4,7,882,18,46,44.2,0.154,3,16,1,726,744,1626,751,499.0,260.0,1127.0
ClassC,RaceHorsesC,0,42,32,68.65755371437506,50.4,70.0,39.3,55.4,98.8,7,1,4,2,5,339,6,12,53.9,0.159,0,6,0,415,421,760,426,299.0,128.0,461.0
ClassC,RaceHorsesC,17,42,32,55.82166059474558,37.6,64.9,26.2,38.9,98.3,6,0,5,1,6,529,9,29,37.2,0.150,2,7,0,328,337,866,343,227.0,123.0,639.0
ClassC,RaceHorsesC,all,42,32,62.23960715456032,41.8,64.2,30.9,46.9,98.6,13,1,9,3,11,863,16,41,45.3,0.155,2,14,0,747,763,1626,774,502.0,280.0,1124.0
ClassC,RaceHorsesC,0,42,64,67.91003118949376,52.7,73.7,40.9,55.1,99.5,7,1,4,2,2,341,8,14,53.8,0.157,0,8,0,411,419,760,421,311.0,111.0,449.0
ClassC,RaceHorsesC,17,42,64,54.43917389522286,41.3,78.5,27.8,34.1,98.3,6,0,4,2,5,571,8,22,32.6,0.138,1,7,0,287,295,866,300,241.0,66.0,625.0
ClassC,RaceHorsesC,all,42,64,61.174602542358315,47.2,75.9,34.1,44.0,99.0,13,1,8,4,7,911,16,36,42.6,0.149,1,15,0,699,715,1626,722,554.0,176.0,1072.0
ClassC,RaceHorsesC,0,46,8,46.41177820416595,35.9,76.4,23.4,30.5,100.0,7,1,3,3,0,528,9,15,29.3,0.170,0,9,0,223,232,760,232,178.0,55.0,582.0
ClassC,RaceHorsesC,17,46,8,33.24725015525761,22.1,75.5,12.8,16.2,100.0,6,0,1,5,0,726,7,12,15.4,0.145,0,7,0,133,140,866,140,111.0,36.0,755.0
ClassC,RaceHorsesC,all,46,8,39.82951417971178,27.5,71.3,17.0,23.3,100.0,13,1,4,8,0,1247,19,28,22.1,0.164,1,18,0,360,379,1626,379,276.0,111.0,1350.0
ClassC,RaceHorsesC,0,46,16,46.616883881030496,39.1,77.6,26.1,33.4,100.0,7,1,2,4,0,506,9,9,32.2,0.194,0,9,0,245,254,760,254,198.0,57.0,562.0
ClassC,RaceHorsesC,17,46,16,34.57936651584871,19.5,68.1,11.3,15.8,100.0,6,0,1,5,0,729,7,10,15.0,0.156,0,7,0,130,137,866,137,98.0,46.0,768.0
ClassC,RaceHorsesC,all,46,16,40.598125198439604,29.1,71.0,18.2,25.0,99.5,13,1,3,9,2,1219,18,23,23.8,0.181,0,18,0,389,407,1626,409,296.0,121.0,1330.0
ClassC,RaceHorsesC,0,46,32,46.917919452051635,34.6,66.8,23.3,34.2,98.5,7,1,3,3,4,500,13,14,32.0,0.167,0,13,0,247,260,760,264,177.0,88.0,583.0
ClassC,RaceHorsesC,17,46,32,36.19594066235013,17.1,58.1,9.9,16.3,100.0,6,0,1,5,0,725,8,10,15.4,0.147,0,8,0,133,141,866,141,86.0,62.0,780.0
ClassC,RaceHorsesC,all,46,32,41.55693005720088,25.8,61.5,16.2,25.7,99.3,13,1,4,8,3,1208,22,26,24.2,0.162,1,21,0,396,418,1626,421,264.0,165.0,1362.0
ClassC,RaceHorsesC,0,46,64,49.93314382807822,36.6,76.2,24.1,31.1,98.7,7,0,4,3,3,524,8,13,29.6,0.178,0,8,0,228,236,760,239,183.0,57.0,577.0
ClassC,RaceHorsesC,17,46,64,37.11629356356036,17.7,53.8,10.5,18.7,100.0,6,0,1,5,0,704,15,19,17.0,0.172,0,15,0,147,162,866,162,91.0,78.0,775.0
ClassC,RaceHorsesC,all,46,64,43.52471869581929,26.9,64.4,16.9,25.6,99.5,13,0,5,8,2,1209,23,32,24.1,0.177,2,22,1,394,417,1626,419,275.0,152.0,1351.0
