seq_name,conf_thres,iou_thres,img_size,IDF1,IDP,IDR,Rcll,Prcn,GT,MT,PT,ML,FP,FN,IDs,FM,MOTA,MOTP,IDt,IDa,IDm
ClassB_BasketballDrive_0,0.55,0.6,640,28.7,34.2,24.7,71.4,98.8,7,0,7,0,23,792,59,111,68.4,0.180,9,50,0
ClassB_BasketballDrive_0,0.55,0.65,640,28.7,34.2,24.7,71.4,98.8,7,0,7,0,23,792,59,111,68.4,0.180,9,50,0
ClassB_BasketballDrive_0,0.55,0.7,640,28.7,34.2,24.7,71.4,98.8,7,0,7,0,23,792,59,111,68.4,0.180,9,50,0
ClassB_BasketballDrive_0,0.55,0.75,640,28.7,34.2,24.7,71.4,98.8,7,0,7,0,23,792,59,111,68.4,0.180,9,50,0
ClassB_BasketballDrive_0,0.55,0.8,640,28.7,34.2,24.7,71.4,98.8,7,0,7,0,23,792,59,111,68.4,0.180,9,50,0
ClassB_BasketballDrive_0,0.55,0.85,640,28.7,34.2,24.7,71.3,98.8,7,0,7,0,23,794,60,112,68.3,0.180,9,51,0
ClassB_BasketballDrive_0,0.55,0.9,640,28.5,34.2,24.4,70.4,98.8,7,0,7,0,23,818,72,120,67.0,0.181,8,64,0
ClassB_BasketballDrive_0,0.6,0.1,640,21.1,31.5,15.8,49.8,99.6,7,0,7,0,6,1389,71,126,47.0,0.173,11,60,0
ClassB_BasketballDrive_0,0.6,0.15,640,23.4,32.8,18.1,54.6,99.3,7,0,7,0,11,1255,68,128,51.8,0.177,9,59,0
ClassB_BasketballDrive_0,0.6,0.2,640,24.0,32.5,19.0,57.9,99.2,7,0,7,0,13,1164,67,132,55.0,0.178,10,57,0
ClassB_BasketballDrive_0,0.6,0.25,640,25.0,32.9,20.2,60.8,99.1,7,0,7,0,15,1085,68,136,57.8,0.180,9,59,0
ClassB_BasketballDrive_0,0.6,0.3,640,27.0,34.9,21.9,62.1,99.1,7,0,7,0,16,1049,64,134,59.2,0.179,8,56,0
ClassB_BasketballDrive_0,0.6,0.35,640,27.0,34.7,22.0,62.8,99.1,7,0,7,0,16,1030,64,134,59.9,0.179,7,57,0
